Event Url,Event Name,Start Date,End Date,Location,Description,Event Type,Venue Name,Registration URL,Full Description
https://www.crunchbase.com/event/global-islamic-economy-summit,Global Islamic Economy Summit,11-Oct-16,12-Oct-16,Dubai,- Leveraging the power of crowds: a golden opportunity to bridge the funding gap in Muslim markets,Conference,"Madinat Jumeirah, Dubai, UAE",https://www.giesummit.com/,Inspiring change
https://www.crunchbase.com/event/7th-epidemiology-and-public-health-conference-epidemiology-meet-2019,7th Epidemiology and Public Health Conference (Epidemiology Meet 2019),17-Jun-19,18-Jun-19,Dubai,"The �7th Epidemiology and Public Health Conference�, will be held from June 17-18, 2019 Dubai, UAE. Epidemiology meet 2019 Conference","Competition, Conference, Demo Day, Expo, Meetup, Networking, Seminar","Dubai, UAE",https://epidemiology.healthconferences.org/registration.php,�
https://www.crunchbase.com/event/x-grand-private-investment-forum-worldwide,X Private Investment Forum Worldwide,26-Feb-20,26-Feb-20,Dubai,"The upcoming X Grand Private Investment Forum Worldwide will be held in Burj Al Arab, Dubai on February 26th, 2020.","Conference, Meetup, Networking",Burj Al Arab,https://pif.events/registration-form/,"The upcoming X Grand Private Investment Forum Worldwide will be held in Burj Al Arab, Dubai on February 26th, 2020.100 large investors from the Middle East, Europe, and the US gather at the Forum.The main specialty of our Forum is that only the heads of the investment companies and investors are present there. We are also personally introducing participants to each other and arranging one-on-one business meetings for them during the event. Our Forums are aimed at attracting large investments.It is an absolutely innovative form of a meeting of real business leaders, where only the heads and the founders of the companies can take part in. Only the decision makers attend such meetings."
https://www.crunchbase.com/event/government-and-enterprise-asset-management-congress,Government and Enterprise Asset Management Congress,8-Oct-18,9-Oct-18,Dubai,The Government and Enterprise Asset Management Congress addresses how government entities.,Conference,The Address Dubai Marina,https://go.evvnt.com/208674-1?pid=5396,"Budget constraints mean public and private organisations need to ensure they are getting full value from their physical assets - buildings, equipment, infrastructure and others. The Government and Enterprise Asset Management Congress will address how government entities and asset-heavy private enterprises can reduce costs, increase the lifespan and returns generated from their assets by using strategic asset management practices.

WHY YOU SHOULD ATTEND

- Effectively measure and demonstrate ROI and the value of your asset management strategy to gain buy-in and investment

- Grasp how new technologies and big data can help drive corporate and government performance and reduce costs within the organisation

- Discover the latest regional and international case studies on how other organisations have successfully implemented asset management practices and boosted efficiency

- Develop the right culture and mind-set within the organisation for successful asset management integration

- Understand how long-term planning and forecasting can help increase your assets long-lasting performance

- Explore how financial and lifecycle cost strategy can help you reduce costs, increase your control and improve decision-making

Price:

TBA: USD 0.0

URLs:

Brochure: https://go.evvnt.com/208674-3?pid=5396

Inquiries: https://go.evvnt.com/208674-4?pid=5396

Time: 8:00 am - 5:00 pm"
https://www.crunchbase.com/event/intercon-dubai,InterCon Dubai,14-Oct-19,16-Oct-19,Dubai,InterCon is a global technology conference that brings together the brightest minds in technology under one roof.,Conference,Grand Hyatt,https://www.intercon.world/,�
https://www.crunchbase.com/event/digit-mena-201623,DIGIT.MENA,3-Feb-16,3-Feb-16,Dubai,"DIGIT.MENA shall gather the MENA digital and tech leaders, paving the future of the region.","Conference, Expo, Other",Westin Beach Resort & Marina,http://www.webitcongress.com/en/callforpapers.html/713?_ga=1.233726814.152664249.1450667011,�
https://www.crunchbase.com/event/surface-design,Surface Design,26-Mar-18,28-Mar-18,Dubai,"Surface Design, part of INDEX Design Series, is MENA's dedicated event to contract business interior and exterior flooring.",Conference,Dubai World Trade Centre,https://go.evvnt.com/154998-0,"Surface Design Exhibition (formerly known as Middle East Covering) is the MENA's dedicated platform for contract business professionals seeking out the best materials for wall covering, surface interior and contract flooring projects. As part of INDEX Design Series, the event gathers over 22,000 architects, interior designers, contractors and developers who networked, partnered and sourced their product requirements at the show.
The 4th edition of Surface Design will continue to serve as the B2B expo for the flooring, surface & wall covering industry in the region.
With over 200 international brands, more than 2000 products will be showcased such as carpets, textile and resilient floor coverings, parquet and wooden flooring, application technologies and wall coating to wall covering materials.

Facebook: https://go.evvnt.com/154998-1

Twitter: https://go.evvnt.com/154998-2

Price: Visitor Badge: AED 0

Time: 10:00 pm - 6:00 pm"
https://www.crunchbase.com/event/world-blockchain-token-summit-dubai,World Blockchain & Token Summit Dubai,4-Mar-18,5-Mar-18,Dubai,World Blockchain & Token Summit Dubai,Conference,Dubai United Arab Emirates,https://www.eventbrite.com/e/world-blockchain-token-summit-2018-tickets-41302943215,"Blockchain Technology is clearly one of the most significant emerging technologies of the 21st century.
In realizing the many applicacable uses which are available today it is easy to see how Smart City dreams, Dubai hopes to create a distributed platform which will connect its citizens to public transportation, reduce energy consumption, create online libraries and resources for students, and allow businesses to openly share their resources. Dubai is looking to completely integrate its government sector using blockchain technology in order to increase efficiency, transparency, and openly transform its economy on its immutable openly accessible public ledger as Dubai�s most important experiments into the fintech realm.This will surely act as a model for other cities States and Countries throughout the region and the world taking full advantage as the Global Leader in this historic use case of this highly advanced infinitely secure soon to be embraced in all aspects of our lives and always will be known as the greatest emerging technology of our time.
With this in mind, we are extremely pleased to announce our World Blockchain & Token Summit in  the city to be known as the Blockchain Capital of the world, Dubai UAE, bringing together the greatest world-class Blockchain Technology pioneers, providers of solutions which will resonate with everyone that attends in order to allow everyone to explore first hand the many potential uses of Blockchain technology and how it can be applied in the Middle East especially and around the world by the very individuals that have brought this to the great people throughout the Gulf Region and how it can bring us all in the Region along with the rest of the world in full cooperation locally and on a global scale and allow everyone to freely participate in all aspects of Government, Finance, Public and Private Industry, entrepenurialship, Small Business, jobs creation, micro and macro economies which can operate in a Decentralized and distributed open source fashion autonomously or in conjunction to the current legacy systems in complete transparency and guaranteed to usher in a type of freedom and cooperation unseen as of yet in history on an extremely important localised fashion while simultaneously providing global reach and connectivity to the IoT Internet of Things) and the EoE (Economy of Everything)

Please Do not miss this historic opportunity to listen and learn from the most knowledgeable individuals and most advanced Tech Start-Ups of our time along with their network of Global Blockchain Experts with some of the smartest blockchain industry experts, who will be sharing their experience and what they personally endured over the last 9 years. How each individual can utilize it in order to achieve financial security and less dependence on the very resources which are limited and streamline anything and everything in which it can be applied, and the rest you will just have to come and see first hand yourself in Dubai, UAE on 4 -5 March 2018.The Blockchain Capital of the World."
https://www.crunchbase.com/event/gri-g4-training-on-sustainability-reporting-20151028,GRI G4 Training on Sustainability Reporting,28-Oct-15,29-Oct-15,Dubai,challenging 2-day training program enables participants to acquire the skills and competencies required for the effective use of the GRI Fra,Other,Headquarters,https://www.amiando.com/TEWASOU.html,�
https://www.crunchbase.com/event/iot-expo-2016-2016329,IoT Expo 2016,29-Mar-16,31-Mar-16,Dubai,Internet of Things Expo held at Dubai World Trade Center. Cielo launched its Smart Air conditioner controller and smart outlet at the event.,Other,Dubai World Trade Center,http://www.iotx.ae/exhibitor/cielo-wigle/,�
https://www.crunchbase.com/event/mena-digital-awards-2017322,MENA Digital Awards 2017,22-Mar-17,31-Dec-20,Dubai,The MENA Digital Awards (MDA) are a bespoke awards show whose purpose is promote digital innovation and media in the MENA region.,Competition,Westin Dubai Mina Seyahi,https://menadigital.awardsplatform.com/,"he MDA is guided by international standards in the judging and award processes to ensure only the best work is recognized. Entry categories allow for all forms of technical and creative digital work from any communication discipline to be entered. Moreover, given the nature of digital, results and impact play an important role in the success of the entry and naturally solidify the validity of digital as a worthy marketing channel"
https://www.crunchbase.com/event/step-conference-2019,STEP Conference 2019,12-Feb-19,13-Feb-19,Dubai,STEP is gathering the latest in tech and digital companies.,Conference,Dubai Internet City,https://stepconference.com/,"STEP Conference is the largest tech experiential festival in the Middle East. With 4 conferences, more than 300 startups showcasing, and 6000+ attendees over two days, STEP will bring you the latest in tech and digital."
https://www.crunchbase.com/event/mma-forum-dubai-2017105,MMA Forum Dubai,5-Oct-17,5-Oct-17,Dubai,MMA Forum Dubai,Other,Headquarters,http://www.mmaglobal.com/forumdubai2017,�
https://www.crunchbase.com/event/tv-connect-mena-2017-20171030,TV Connect MENA 2017,30-Oct-17,31-Oct-17,Dubai,"TV Connect MENA is one of the biggest regional events for telecommunication companies operating all over the Middle East, North Africa.","Conference, Other",The Address Dubai Marina,http://get.knect365.com/tv-connect-mena-2017-pre-registration/,�
https://www.crunchbase.com/event/dubai-id-week-2017126,Dubai ID week,6-Dec-17,10-Dec-17,Dubai,The Dubai ID Week will open the discussion...,"Class, Conference, Other",TBA,https://go.evvnt.com/143994-1,"The Dubai ID Week will open the discussion and bring latest updates and guidelines over a course of 5 days, with 3 conference days and pre and post workshop days.

In lights of the global concern over the spread of Infectious diseases, especially with the growing threat of Antimicrobial resistance AMR, a need for a closer look into regional aspects, challenges and opportunities are much needed now more than any other time.

International and regional experts will discuss latest developments in Infectious Diseases, critical care, Infection Control, Clinical microbiology, emerging epidemics, HIV, Vaccination and other related topics through interactive presentations, panel discussions, and practical workshops.

We look forward to welcoming you and your colleagues to the Dubai ID Week in December 2017 and to gain knowledge recommendations that will advance patient care in the region.

Category: Classes / Courses | Professional Training | Science, Health & Medicine.

Sub-Categories:

- Conferences | Science, Health & Medicine | CME (Continuing Medical Education).

- Conferences | Health | Health and Fitness.

Twitter: https://go.evvnt.com/143994-2

Prices:

- Gold - Early Bird register & pay before 6 Oct 2017 - Doctors: USD 899,

- Gold - Early Bird register & pay before 15 Nov 2017 - Doctors: USD 999,

- Gold - Standard Price - Doctors: USD 1099,

- Gold - Early Bird register & pay before 6 Oct 2017 - Residents, Technician and Nurses: USD 599,

- Gold - Early Bird register & pay before 15 Nov 2017 - Residents, Technician and Nurses: USD 699,

- Gold - Standard Price - Residents, Technician and Nurses: USD 799,

- Gold - Early Bird register & pay before 6 Oct 2017 - Pharmaceutical Companies: USD 1999,

- Gold - Early Bird register & pay before 15 Nov 2017 - Pharmaceutical Companies: USD 2199,

- Gold - Standard Price - Pharmaceutical Companies: USD 2399,

- Silver - Early Bird register & pay before 6 Oct 2017 - Doctors1: USD 799,

- Silver - Early Bird register & pay before 15 Nov 2017 - Doctors2: USD 899,

- Silver - Standard Price - Doctors3: USD 999,

- Silver - Early Bird register & pay before 6 Oct 2017 - Residents, Technician and Nurses4: USD 499,

- Silver - Early Bird register & pay before 15 Nov 2017 - Residents, Technician and Nurses5: USD 599,

- Silver - Standard Price - Residents, Technician and Nurses6: USD 699,

- Silver - Early Bird register & pay before 6 Oct 2017 - Pharmaceutical Companies7: USD 1799,

- Silver - Early Bird register & pay before 15 Nov 2017 - Pharmaceutical Companies8: USD 1999,

- Silver - Standard Price - Pharmaceutical Companies9: USD 2199,

- Silver - Early Bird register & pay before 6 Oct 2017 - Doctors10: USD 599,

- Silver - Early Bird register & pay before 15 Nov 2017 - Doctors11: USD 699,

- Silver - Standard Price - Doctors12: USD 799,

- Silver - Early Bird register & pay before 6 Oct 2017 - Residents, Technician and Nurses13: USD 299,

- Silver - Early Bird register & pay before 15 Nov 2017 - Residents, Technician and Nurses14: USD 399,

- Silver - Standard Price - Residents, Technician and Nurses15: USD 499,

- Silver - Early Bird register & pay before 6 Oct 2017 - Pharmaceutical Companies16: USD 1599,

- Silver - Early Bird register & pay before 15 Nov 2017 - Pharmaceutical Companies17: USD 1799,

- Silver - Standard Price - Pharmaceutical Companies18: USD 1999."
https://www.crunchbase.com/event/book-a-barrel-sunsets-199-aed-from-2pm-to-6pm-every-saturday-f5f2,Book A Barrel Sunsets @ 199 aed from 2pm to 6pm every Saturday,2-Jun-18,2-Jun-18,Dubai,Book a Barrel Sunsets @ L!QD in Barsha Heights gives you 4 hours inclusive of Tapas and free-flowing beverages,Conference,L!QD Tapas Bar,https://go.evvnt.com/230905-0?pid=5396,"Book a Barrel Sunsets @ L!QD Tapas Bar in Barsha Heights every Saturday from 2pm to 6pm inclusive of Tapas and free-flowing beverages. Come and unwind on our deck while sipping on Sangria or testing your Porron drinking skills.



199aed per person

URL:

Facebook: https://go.evvnt.com/230905-2?pid=5396



Price:

Book a Barrel Sunsets: AED 199.0


Time: 2:00 pm to 6:00 pm"
https://www.crunchbase.com/event/tailgate-brunch-in-barsha-heights-every-friday-at-2pm-for-only-229aed,Tailgate Brunch in Barsha Heights every friday at 2pm for only 229aed,13-Apr-18,13-Apr-18,Dubai,Tailgate Brunch at Local Social Kitchen and Bar in Barsha Heights. Every Friday from 2pm to 5pm with 10 live cooking stations,Conference,Al Saef 1 Street,http://go.evvnt.com/218152-1?pid=5396,"Tailgate Down, Music Up, That's the way we like to cook!

Bring a big appetite and get ready to chow down from 10 live cooking stalls including BBQ, Pie and Chip Shop and a Candy Shop with Soft Serve to mention a few. We all got the Friday thirst going after a long week so lets sort you out  with 12 walk up beverage stalls too.

229aed per person for House Beverages

Children are welcome


Live entertainment by Randy and Krystle from 2pm to 5pm where getting on the dance floor and singing along is absolutely expected.

Price:

Tailgate Brunch : AED 229.0


Time: 2:00 pm to 5:00 pm"
https://www.crunchbase.com/event/gitex-technology-week-2018,GITEX Technology Week 2018,14-Oct-18,18-Oct-18,Dubai,World�s leading personalities and successful �technocrats�  help you uncover new perspectives ideas that will help you advance.,"Conference, Other",Dubai World Trade Centre,http://reg.gitex.com/Interestedtovisit?_ga=2.127561165.1905546154.1530165521-1852124645.1530165521,"GITEX Technology Week 2018 is the world�s leading personalities and successful �technocrats�  help you uncover new perspectives, explore game-changing  ideas and master the smart adoptions that will help you advance. One week showcasing the global technology and innovations that are converging sectors and industries 365 days a year."
https://www.crunchbase.com/event/intersec-8e48,Intersec,22-Jan-17,24-Jan-17,Dubai,"The world�s leading trade fair for Security, Safety and Fire Protection",Expo,Dubai International Convention and Exhibition Centre,https://secure.smartregister.co.uk/events/messefrankfurt/global/register/start.aspx?e=86&referrer=website,"The world�s leading trade fair for Security, Safety and Fire Protection"
https://www.crunchbase.com/event/eid-ul-adha-special-desert-safari,Eid Ul Adha: Special Desert Safari,18-Jun-21,24-Jun-21,Dubai,Arabian Desert Safari Decided On this holy day of Eid Ul Adha to make this virtual day into much more blessings and rich memory.,Festival,Al Qusais 1,https://arabiandesertsafari.net/,"Arabian Desert Safari Decided On this holy day of Eid Ul Adha to make this virtual day into much more blessings and rich memory.
Enjoy the rides in the desert like Dune Bashing, Quad Bike, Dune Buggy, Camel Rides.
We have Fun Shows organized Like Belly dance, Tanoura Show, Fire Men Stick shows."
https://www.crunchbase.com/event/sustainability-strategy-and-reporting-kuwait-ilm-approved-20171122,"Sustainability Strategy & Reporting Executive Training, Dubai",19-Mar-19,20-Mar-19,Dubai,Designed to address the needs and expectations of demanding and experienced professionals!,Seminar,Dubai,https://sustainabilityknowledgegroup.com/training/strategy-and-reporting-executive-training/,The Sustainability Strategy & Reporting Executive Training is designed to address the needs and expectations of demanding and experienced professionals. This training is a highly specialized two-day course which focuses on the strategy components and the core structures which enable participants to embed Sustainability into their organizations strategically and effectively.
https://www.crunchbase.com/event/expo-2020-dubai-global-best-practice-programme,NEURAL HEALTH� in Expo 2020 Dubai Chile Pavilion - Mobility District,1-Oct-21,31-Mar-22,Dubai,�Connecting Minds and Creating the Future of Healthcare� through our Burnout Prevention and Pain Relieve technology platform",Expo,"Expo 2020 Dubai Expo Road, Dubai South Jebel Ali",https://www.expo2020dubai.com/,"Showcasing our real solutions to the world�s biggest Healthcare challenges,  highlights solutions from Chile that have provided impactful and sustainable Healthcare interventions, with a view to expanding them elsewhere."
https://www.crunchbase.com/event/gartner-symposium-itxpo-dubai-2017-2017228,Gartner Symposium/ITxpo Dubai 2017,28-Feb-17,2-Mar-17,Dubai,Gartner Symposium/ITxpo helps you identify and explore technology and service providers to address your mission critical priorities.,"Conference, Seminar",Madinat Conference Hall,http://www.gartner.com/events/emea/dubai-symposium#!registration,"World's Most Important Gathering of CIOs and Senior IT Executives
As a CIO and senior IT leader,  you need actionable advice to drive digital to the core of your products, processes and talent. But you also need to prepare for disruptive trends that can help you deliver long-term business benefits. This year�s theme, Lead 360. Drive Digital to the Core, will help you see further, explore deeper and to discover how to make digital a core competence for you and your organization."
https://www.crunchbase.com/event/arabplast-2017-201718,Arabplast 2017,8-Jan-17,10-Jan-17,Dubai,"Arabplast is the most prestigious event for the petrochemicals, plastics and rubber industry in the Middle East.","Expo, Networking",Dubai World Trade Centre,http://www.arabplast.info/,"Here's where decision makers from the industry, technical experts, global processing companies meet their suppliers and do business.  Arabplast is the right place to find your target audience, customers and suppliers, industry peers and competitors, too!
The positive mood in the worldwide plastics industry was felt again during the last staging of the show. Underlined by strong purchasing activity and the high quality of show visitors."
https://www.crunchbase.com/event/startupbootcamp-fintech-dubai-demo-day,Startupbootcamp FinTech Dubai 2019 Demo Day,24-Apr-19,24-Apr-19,Dubai,"After three months of hard work, the teams are ready to present what they have built and how they have grown.",Demo Day,Startupbootcamp FinTech Dubai - Headquarters,https://www.startupbootcamp.org/accelerator/fintech-dubai/,"A day to celebrate the achievements of the participating startups during the program with 400+ mentors, corporate partners, investors and press attendees."
https://www.crunchbase.com/event/advanced-certified-sustainability--csr--practitioner-training--iema-approved--2014127,Advanced Certified Sustainability (CSR) Practitioner Training (IEMA Approved),17-Feb-16,18-Feb-16,Dubai,Gain indepth knowledge of Sustainability/CSR through this international professional course and get certified as a CSR Practitioner.,"Conference, Networking, Seminar",Rose Rayhaan By Rotana,http://www.cse-net.org/article/787/advanced-certified-sustainability-csr-practitioner-training-iema-approved,"CSE courses are accredited and approved by IEMA (Institute of Environmental Management and Assessment), the leading international membership-based organization for Sustainability Professionals with over 15,000 members based in 83 countries. Additionally, CSE is Green America Silver certified business, GRI (Global Reporting Initiative)stakeholder/Partner and Accountability registered consultant."
https://www.crunchbase.com/event/spe-workshop-petroleum-economics-2017927,SPE Workshop: Petroleum Economics,27-Sep-17,28-Sep-17,Dubai,The fourth SPE Petroleum Economics workshop provides a platform for knowledge-sharing in the area of petroleum economics.,Conference,Sofitel Dubai Jumeirah Beach,https://go.evvnt.com/134584-0,"Over the past three years, the oil and gas industry has been heavily impacted by low prices, largely due to the global exuberance of investment during previous years of high prices, demonstrated, particularly, by the rise of production from unconventional resources in North America. The road to price recovery has been slow and remains uncertain due to major geopolitical and macroeconomic changes, environmental considerations, and the signs of a potential 'Fracking 2.0' era. This workshop will focus on discussing these driving forces and their impact on economic returns versus growth strategies in the current environment.

?The workshop topics are focused on the latest economic valuation best practices, risk assessment techniques, asset life cycle optimisation tools, cost reduction methods, portfolio management ideas, and the value of quantifying uncertainty as well as global economic trends and investor focus areas. Although the majority of the focus is on the upstream industry, with its cost and price challenges, many of the topics take into account the need for an integrated upstream and downstream investment evaluation. Delegates will also have the opportunity to understand the impact of recent innovations on unconventional resources economics."
https://www.crunchbase.com/event/finovatemiddleeast-2017-2017124,FinovateMiddleEast 2018,26-Feb-18,27-Feb-18,Dubai,The most effective way to stay ahead of fintech innovation in Middle East and North Africa.,"Conference, Expo, Networking",Madinat Jumeirah Conference & Events Centre,https://finance.knect365.com/finovate-middle-east/purchase/select-package,"A region widely known for its abundant supply of black gold and tall buildings, Middle East fintech investments are set to grow by 270% in 2017.

As Middle East governments and financial powerhouses look to diversify away from a petroleum based economy and rebalance their agendas, intense focus is being placed on innovation, start-ups and SMEs and the latest technology that will create an ecosystem of fintech acceleration.

Finovate�s latest launch in Dubai will keep demo and discussions at its core while introducing content driven panels, regulatory perspectives and world-class keynotes geared at the MENA region�s leading financial brands, investment houses, VCs, entrepreneurs and innovative start-ups.

To inquire about demoing, speaking or sponsoring, email middleeast@finovate.com. And learn more at finance.knect365.com/finovate-middle-east."
https://www.crunchbase.com/event/cardcore-group-at-cards-payments-middle-east-2016-2016531,CARDCore Group at Cards & Payments Middle East 2016,31-May-16,1-Jun-16,Dubai,We CARDCore group will be attending Cards & Payments Middle East 2016.,Conference,Dubai International Convention Center,https://www.cardcoregroup.com/events/,"The 17th annual Cards and Payments Middle East conference and exhibition addresses the biggest challenges and opportunities facing an industry that is undergoing immense change, driven by the way consumers and citizens expect to live, work and play.



This event will host a series of visionary keynotes, strategic conferences, educational seminars and relevant workshops designed to bring businesses closer to potential prospects and improve services to existing customers."
https://www.crunchbase.com/event/tailgate-brunch-in-barsha-heights-every-friday-2pm-for-only-229aed-e8a3,Tailgate Brunch in Barsha Heights every friday @ 2pm for only 229aed,4-May-18,4-May-18,Dubai,Tailgate Brunch @ Local Social Kitchen and Bar in Barsha Heights. Every Friday from 2pm to 5pm with 10 live cooking stations.,Conference,Al Saef 1 Street,https://go.evvnt.com/225881-0?pid=5396,"Tailgate Down, Music Up, That's the way we like to cook!

Bring a big appetite and get ready to chow down from 10 live cooking stalls including BBQ, Pie & Chip Shop & a Candy Shop with Soft Serve to mention a few. We all got the Friday thirst going after a long week so lets sort you out with 12 walk up beverage stalls too.

229aed per person for House Beverages
Children are welcome

Live entertainment by Randy & Krystle from 2pm to 5pm where getting on the dance floor and singing along is absolutely expected.

Facebook https://go.evvnt.com/225881-2?pid=5396

Time: 2:00 pm - 5:00 pm

Price: Tailgate Brunch: AED 229.0"
https://www.crunchbase.com/event/new-advances-in-marine-geophysical-acquisition-technologies,New Advances in Marine Geophysical Acquisition Technologies,7-May-18,9-May-18,Abu Dhabi,"The workshop emphasis will be placed on operational integrity, cost effectiveness...",Class,Venue Info Forthcoming,https://go.evvnt.com/175890-0?pid=5396,"The workshop emphasis will be placed on operational integrity, cost effectiveness, efficiency and quality through data acquisition technologies and processing techniques.

The workshop will feature formal presentations by experts in their fields to share their experiences, lessons learned, and visions for future directions. The workshop will serve as a forum for open and extended discussions on the current status and future use of marine geophysical acquisition technologies in hydrocarbon exploration and recovery. Emphasis will be placed on operational integrity, cost effectiveness, efficiency and quality through data acquisition technologies and processing techniques. We encourage conceptual, transformative and innovative submissions.

The workshop objectives are:

- Sharing the latest technical developments.

- Sharing experience on practical work.

- Promoting technology and technological progress.

- Exploring the application of technology to business models.

- Exchanging geophysical theories, methods, and examples.

- Exploring the dependency between acquisition and processing and vice versa.


Time: 12:00 am - 11:00 pm.


Category: Classes / Courses | Professional Training | Classes, Courses & Workshops.


Sub-Categories:

Conferences | Engineering & Technology | Port & Marine,

Conferences | Energy & Environment | Geology.


Price

Early Bird Registration Fee (by 6 April, 2018) - Members: USD 1150

Early Bird Registration Fee (by 6 April, 2018) - Non-Members: USD 1250

Full Registration Fee (from 7 April, 2018) - Members: USD 1150

Full Registration Fee (from 7 April, 2018) - Non-Members: USD 1250

Student Registration Fee (max 5 students) - Members: USD 320

Student Registration Fee (max 5 students) - Non-Members: USD 340"
https://www.crunchbase.com/event/shiptech-middle-east,ShipTech Middle East,27-Nov-18,28-Nov-18,Dubai,FUTURE-PROOF YOUR BUSINESS. HARNESS INNOVATION. STAY AHEAD OF THE CURVE.,Conference,TBA,http://go.evvnt.com/200768-0?pid=5396,"Launched in 2008, ShipTech Middle East has built a strong reputation as the leading annual meeting point for the maritime community. Bringing together leading ship-owners, operators, charterers and ship technology providers, the event provides essential insight into how advances in ship technology are meeting the challenges of achieving operational efficiency and sustainability for ship operations.

URL:

Inquiries : https://go.evvnt.com/200768-1?pid=5396

Price:

TBA: USD 0

Time: 8:30 am to 5:30 pm"
https://www.crunchbase.com/event/meet-imobdev-technologies-team-at-gitex-2016-20161016,Meet iMOBDEV Technologies Team at Gitex 2016,16-Oct-16,20-Oct-16,Dubai,"Get yourself registered with iMOBDEV Technologies at GITEX2016, Sheikh Rasheed Hall, SR-E4, from 16-20 October at Dubai World Trade Centre.",Conference,Dubai World Trade Centre,https://www.imobdevtech.com/gitex-dubai-2016-exhibition,"GITEX has been considered as the third largest technology event on the planet. Anybody who has attended the global tech event last time will never miss a chance to grab the opportunity. It directly gives an access to the thousands of professionals with the same interest & which can be easily converted into the clients. This year it's tag line is �Re-imagining Realities� and under that the new sectors to be focused are, Virtual Reality, Augmented reality, Artificial Intelligence, Wearables, Smart Living & Digital Marketing. In a fast paced, interconnected world, GITEX Dubai 2016 bridges the gap between the technology sellers and buyers. Exhibitors can interact directly with the visitors under one roof.

The other main attention of GITEX Technology Week 2016 is the largest global start-up movement. Start-ups from 300+ will have a platform through which they can talk their success and convince the 400+ investors and 20,000 CXOs. Startup movement conference agenda is also crystal clear and to be handled by the superiors of the specific field.

Come and meet us!

Quick Contact:
Mr. Tauseef Anwar
iMOBDEV Technologies Pvt. Ltd
Call: +91-8155-063-838
Skype: Sales.iMOBDEV
Email: sales@imobdevtech.com"
https://www.crunchbase.com/event/8th-international-conference-on-modern-trends-in-science-engineering-and-technology-2017-201731,"8th International Conference on Modern Trends in Science, Engineering and Technology 2017",1-Mar-17,2-Mar-17,Dubai,"ICMTSET 2017 is a premier event that address the new advancements and challenges in the field of Science, Engineering and Technology..",Conference,Hyatt Place Hotel,http://www.icmtset.com/registration.php,"8th International Conference on Modern Trends in Science, Engineering and Technology 2017 (ICMTSET 2017), is a premier event that address the new advancements and challenges in the field of Science, Engineering and Technology. This Multidisciplinary Conference will be held in Hyatt Place Hotel, Al Rigga, Dubai, UAE during 1st & 2nd March 2017.

ICMTSET 2017 aims to provide an opportunistic forum and vibrant platform for researchers and industry practitioners to share their original research work and practical development experiences on specific new challenges and emerging issues. ICMTSET 2017 will be co-located along with Second International Conference on Management, Business, Economics and Education 2017 to have more meaningful interaction with the participants from various parts of the world."
https://www.crunchbase.com/event/angelhack-dubai-2015-201558,AngelHack Dubai 2015,8-May-15,9-May-15,Dubai,"We're bringing our eighth and biggest yet Global Series right to Dubai on the 8th & 9th May! Join us & compete for $100,000 worth of prizes!",Hackathon,Microsoft Gulf FZ LLC,http://www.eventbrite.com/e/angelhack-dubai-2015-tickets-15569313235,"�Thoughts Become Things�

Ever tried coding for 24 hours while experiencing RedBull pumping through your veins? Or perhaps all you need is your innate PASSION to see an idea come to life! We are not forgetting about you Dubai! Our eighth and biggest yet Global Series will be arriving at the City of Gold on the 8th & 9th of May!

Join us to compete for $100,000 worth of sponsor prizes, be flown to San Francisco for our HACKlerator program and pitch in our annual Global Demo Day! What�s even better? Use �AngelHACK� to get FREE tickets @ http://angelhacks2015dubai.eventbrite.com!"
https://www.crunchbase.com/event/first-middle-east-cardiac-anesthesia-update-abu-dhabi-20171110,First Middle East Cardiac Anesthesia Update Abu Dhabi,10-Nov-17,11-Nov-17,Abu Dhabi,Updates on evidence-based approach to managing anesthesia for cardiac surgical patients.,Conference,Cleveland Clinic Abu Dhabi,http://go.evvnt.com/129863-0,"The First Middle East Cardiac Anesthesia Update will take place on November 10-11, 2017 at Cleveland Clinic Abu Dhabi. The conference will present updates on evidence-based approach to managing anesthesia for cardiac surgical patients. The event will feature discussions on hematologic problems in cardiac surgery, organ protection during cardiopulmonary bypass, current status of circulatory assist devices, echocardiography, newer percutaneous valve interventions, as well as outcomes after cardiac surgery.

The two-day conference will gather experts from the US, Europe and the region to facilitate lectures and discussions on a range of topics including: echocardiography; organ protection in cardiac surgery; outcomes in cardiac surgery; emerging technology; and hematology in cardiac surgery. The target attendees are cardiac anesthesiologists, cardiac surgeons, intensivists, perfusionists, and nurses.

CME accreditation through the European Accreditation Council for Continuing Medical Education (EACCME) is currently in process.

Speakers: Madhav Swaminathan, Rakesh Suri, Justiaan Swanevelder, Lee Wallace, Joe Arrowsmith, Johannes Bonatti, Ravi Gill, Samer Nashef, Sern Lim, Shiva Sale, Thomas Bartel, Arun Kumar

Time: 8:15 am to 3:45 pm

Category: Conferences | Science, Health & Medicine | Cardiology

Sub-Categories: Conferences | Science, Health & Medicine | CME (Continuing Medical Education)"
